OID_,OBJECTID_1,OBJECTID_2,OBJECTID,GEOMETRYID,CREATEDATE,EDITDATE,NOTES,TRLNAME,TRLSTATUS,TRLSURFACE,TRLUSE,CREATEUSER,EDITUSER,TRLALTNAME,MAPLABEL,TRLTYPE,TRLCLASS,SEASDESC,MAINTAINER,ISEXTANT,UNITCODE,UNITNAME,GROUPCODE,REGIONCODE,MAPMETHOD,MAPSOURCE,SRCESCALE,SOURCEDATE,XYACCURACY,FACLOCID,FACASSETID,FEATUREID,SEASONAL,TRLFEATTYP,SEGNAME,SEGMENT,UNIT,UNITNUM,STANDARD,USERCLASS,HORSE_USE,OLDNAME,FMSSINFO,FMSS_YRBLT,Lngth_Mtrs,Lngth_Mile,GlobalID,Shape_Leng,PUBLICDISP,DATAACCESS,Shape__Len,GlobalID_2,min_elevat,max_elevat,total_elev
263,265.000000000000000,266.000000000000000,316.000000000000000,819a3e5b-4368-408f-b373-8abe500eb200,1442534400000.000000000000000,1691164808240.000000000000000, ,Longs Peak Ranger Station - Jims Grove Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST LONGS PEAK TRAIL,East Longs Peak Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32616, , ,No,Park Trail,LONGS PEAK RANGER STATION - JIMS GROVE,LP-01,LONGS PEAK,2.000000000000000,D,ALL,Y,EAST LONGS PEAK TRAIL,LP-01 Longs Peak ranger station - Jims Grove,1873,4517.219972579179739,2.806864746219100,{7923898C-904D-4BC6-89F8-2AA81FE8356A},4515.547501209999609,Public Map Display,Unrestricted,4515.547501213999567,710e90a3-6485-4bc1-9246-50bccbb905c3,2889.289306640625000,3551.621337890625000,662.332031250000000
264,266.000000000000000,267.000000000000000,318.000000000000000,9889b687-0026-4568-9a29-222380894a0c,1442534400000.000000000000000,1691164808488.000000000000000, ,Livery Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TONAHUTU SPUR,Kawuneeche to Tonahutu Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14857, , ,No,Park Trail,LIVERY TRAIL,WV-05,WEST VALLEYS,4.000000000000000,C,ALL,Y,TONAHUTU SPUR,WV-05 Tonahutu Spur Trail - Livery trails,1915,1192.379826861510082,0.740908992795733,{36B8DCF5-7BF3-4AE1-93D6-93CA54267555},1191.975555980000081,Public Map Display,Unrestricted,1191.975555975270026,5d023f67-a085-428d-abb9-4adb8c6e35ed,2657.940185546875000,2731.926513671875000,73.986328125000000
265,267.000000000000000,268.000000000000000,319.000000000000000,45ca1971-8f52-40d5-8e66-6b3851e31f29,1442534400000.000000000000000,1691164808802.000000000000000, ,Black Lake Trail,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,MILLS LAKE-BLACK LAKE TRAIL,Black Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,32502, , ,No,Park Trail,BLACK LAKE,FR-11,FRONT RANGE,1.000000000000000,E,F,N,MILLS LAKE-BLACK LAKE TRAIL,FR-11 Black Lake,1915,2606.216686938430030,1.619424731135830,{0F737A11-B8D0-44A5-99BB-51700C4B0A0B},2605.268630730000041,Public Map Display,Unrestricted,2605.268630728489825,90df5551-653d-4566-a540-667a6957eee8,3297.485107421875000,3447.977539062500000,150.492431640625000
266,268.000000000000000,269.000000000000000,321.000000000000000,9cb98841-3727-4481-807d-025e5ddc692b,1442534400000.000000000000000,1691164809082.000000000000000, ,Jims Grove - Granite Pass Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST LONGS PEAK TRAIL,East Longs Peak Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32619, , ,No,Park Trail,JIMS GROVE - GRANITE PASS,LP-04,LONGS PEAK,2.000000000000000,D,ALL,Y,EAST LONGS PEAK TRAIL,LP-04 Jims Grove - Granite Pass,1873,1699.619336408399931,1.056092381224730,{5E07F1B4-032F-44D1-86DD-E78FA35E797F},1698.993939109999928,Public Map Display,Unrestricted,1698.993939106859898,03645e6c-1808-4849-a08a-539c9d4fa0ba,3523.217285156250000,3826.910644531250000,275.289306640625000
267,269.000000000000000,270.000000000000000,322.000000000000000,9a90545e-84f9-4f13-a934-651c765b6b24,1442534400000.000000000000000,1691164809352.000000000000000, ,Boulder Field Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST LONGS PEAK TRAIL,East Longs Peak Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32618, , ,No,Park Trail,BOULDER FIELD,LP-03,LONGS PEAK,2.000000000000000,D,ALL,Y,EAST LONGS PEAK TRAIL,LP-03 Boulder Field,1873,2233.020161155120149,1.387531624758160,{C12A358C-AD02-484E-BFB6-294D047571D3},2232.200964569999996,Public Map Display,Unrestricted,2232.200964570979977,10a8ce94-8f4f-4d07-b985-1d7fc906abe0,3826.910644531250000,3826.910644531250000,0.000000000000000
268,270.000000000000000,271.000000000000000,323.000000000000000,a915629c-f076-47f0-afc4-8d08f9c818b6,1442534400000.000000000000000,1691164809622.000000000000000, ,North Inlet-Flattop Junction,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,NORTH INLET TRAIL,North Inlet Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14974, , ,No,Park Trail,NORTH INLET-FLATTOP JUNCTION,WV-10,WEST VALLEYS,4.000000000000000,D,ALL,Y,NORTH INLET TRAIL,WV-10 North Inlet - Flattop junction  CDT,1931,6121.221504878400083,3.803543097333690,{692D85A8-CB00-40C5-81DC-06A554F2CA6E},6119.078317260000404,Public Map Display,Unrestricted,6119.078317260429685,aae81989-0349-4482-a33e-6d9eb3cc43a1,2867.388671875000000,3229.620117187500000,34.327880859375000
269,271.000000000000000,272.000000000000000,324.000000000000000,8076b46a-b7d3-480a-9e1f-b5e88eb70f36,1442534400000.000000000000000,1691164809892.000000000000000, ,Livery Tr,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TONAHUTU SPUR,Grand Lodge Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14857, , ,No,Park Trail,LIVERY TRAIL,WV-05,WEST VALLEYS,4.000000000000000,C,ALL,Y,TONAHUTU SPUR,WV-05 Tonahutu Spur Trail - Livery trails,1915,1158.552126434479987,0.719889476289859,{A2C068C6-28EC-4D01-8407-1ED73DEAA17D},1158.158984070000088,Public Map Display,Unrestricted,1158.158984065679988,044ad57e-ab6f-4ac2-a7c4-a591900166c6,2584.793701171875000,2731.926513671875000,-134.501220703125000
270,272.000000000000000,273.000000000000000,325.000000000000000,b5cbf765-1379-4107-b5b4-7ec9adbcc086,1442534400000.000000000000000,1691164810179.000000000000000, ,Livery Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TONAHUTU SPUR,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14857, , ,No,Park Trail,LIVERY TRAIL,WV-05,WEST VALLEYS,4.000000000000000,C,ALL,Y,TONAHUTU SPUR,WV-05 Tonahutu Spur Trail - Livery trails,1915,92.051113534555299,0.057197795767921,{732F7889-0867-40C3-B5C9-D80A2958927A},92.019974419999997,Public Map Display,Unrestricted,92.019974420965895,b6f0342c-61a5-445c-a2ed-0297b442bd43,2597.425292968750000,2597.425292968750000,0.000000000000000
271,273.000000000000000,274.000000000000000,326.000000000000000,{A3FDED33-3D6A-40B4-AFD9-7E2566D20532},1442534400000.000000000000000,1691164810435.000000000000000, ,Nanita/Nakoni,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,LAKE NANITA TRAIL,Lake Nanita Tr,Standard Terra Trail,Class 2: Moderately Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14976, , ,No,Park Trail,NANITA/NAKONI,WV-12,WEST VALLEYS,4.000000000000000,D,ALL,Y,LAKE NANITA TRAIL,WV-12 Lakes Nokoni / Nanita Trail,1938,3546.027951264009971,2.203395208984600,{271702C6-4B09-4BE6-9890-4365DB0F849C},3544.773715950000224,Public Map Display,Unrestricted,3544.773715950029782,16b83140-d6b5-447d-8627-4881c4386477,3034.401123046875000,3248.625976562500000,214.224853515625000
272,274.000000000000000,275.000000000000000,327.000000000000000,ab7abee7-5b2b-42a1-9053-2a0dd848b379,1442534400000.000000000000000,1691164810692.000000000000000, ,Chasm Lake Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,CHASM LAKE TRAIL,Chasm Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32625, , ,No,Park Trail,CHASM LAKE,LP-10,LONGS PEAK,2.000000000000000,D,ALL,N,CHASM LAKE TRAIL,LP-10 Chasm Lake,1873,1386.758069354779991,0.861689791516693,{795EAD80-8FF4-4A75-8178-BF869445EB62},1386.247531040000013,Public Map Display,Unrestricted,1386.247531034990061,b654c997-563d-4e12-86de-a332f2bc7278,3551.621337890625000,3789.044677734375000,237.423339843750000
273,275.000000000000000,276.000000000000000,328.000000000000000,5b6ad2b7-7d45-47a2-bd79-329d81e965b9,1442534400000.000000000000000,1691164810956.000000000000000, ,Livery Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TONAHUTU SPUR,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14857, , ,No,Park Trail,LIVERY TRAIL,WV-05,WEST VALLEYS,4.000000000000000,C,ALL,Y,TONAHUTU SPUR,WV-05 Tonahutu Spur Trail - Livery trails,1915,144.685898294237006,0.089903469315722,{7D9B1522-02D2-45E8-A380-AC450F424609},144.636964059999997,Public Map Display,Unrestricted,144.636964055519002,f5d3e669-c1b7-4526-86cf-a007dbc46365,2597.425292968750000,2597.425292968750000,0.000000000000000
274,276.000000000000000,277.000000000000000,329.000000000000000,eb2da2e7-8f82-499d-8074-af99c60473a9,1442534400000.000000000000000,1691164811310.000000000000000, ,Livery Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,TONAHUTU SPUR,CRD Admin Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14857, , ,No,Park Trail,LIVERY TRAIL,WV-05,WEST VALLEYS,4.000000000000000,C,ALL,Y,TONAHUTU SPUR,WV-05 Tonahutu Spur Trail - Livery trails,1915,1645.276231767880063,1.022325209038850,{FE0B097F-41E1-416B-9AA5-FF0C592C1CE4},1644.720645590000004,Public Map Display,Unrestricted,1644.720645593929930,f19f3358-31ab-4f9d-96b2-0e45abb5d56f,2597.425292968750000,2657.940185546875000,60.514892578125000
275,277.000000000000000,278.000000000000000,330.000000000000000,8340a5fd-e2d6-49f8-8ba9-ac0acacc880f,1442534400000.000000000000000,1691164811564.000000000000000, ,South Tonahutu/Big Meadows/Onahu Creek,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,ONAHU-TONAHUTU CONNECTOR,Tonahutu Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14971, , ,No,Park Trail,SOUTH TONAHUTU/BIG MEADOWS/ONAHU CREEK,WV-03,WEST VALLEYS,4.000000000000000,D,ALL,Y,ONAHU-TONAHUTO CONNECTOR,WV-03 South Tonahutu/Big Meadows/Onahu Creek con,1880,1231.604551351640112,0.765282057871119,{A3F2700F-E389-4208-9086-9915467BF27A},1231.185441459999993,Public Map Display,Unrestricted,1231.185441462210065,2403e7f5-45a3-42d1-8c28-a431d4b3d941,2584.793701171875000,2731.926513671875000,-147.132812500000000
276,278.000000000000000,279.000000000000000,333.000000000000000,40554219-a8a5-44d7-916a-e0e5a3c9f5e0,1442534400000.000000000000000,1691164811834.000000000000000, ,Lower East Inlet Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST INLET TRAIL,East Inlet Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14694, , ,No,Park Trail,"EAST INLET, LOWER",WV-13,WEST VALLEYS,4.000000000000000,D,F,Y,EAST INLET TRAIL,"WV-13 East Inlet Trailhead, lower to Lone Pine Lake",1914,449.169898137034977,0.279100676920061,{529DE199-AFC1-4383-9FB2-5348D4314694},449.015767330000017,Public Map Display,Unrestricted,449.015767329319999,3961ca7b-ad42-4dd5-821b-644f29db197f,2634.738037109375000,2634.738037109375000,0.000000000000000
277,279.000000000000000,280.000000000000000,334.000000000000000,6705cd97-9742-40c0-96e6-5b64af717068,1442534400000.000000000000000,1691164812092.000000000000000, ,Lower East Inlet Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST INLET TRAIL,East Inlet Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14694, , ,No,Park Trail,"EAST INLET, LOWER",WV-13,WEST VALLEYS,4.000000000000000,D,F,Y,EAST INLET TRAIL,"WV-13 East Inlet Trailhead, lower to Lone Pine Lake",1914,78.422739799180306,0.048729533868272,{41681682-3D40-4AD2-9C36-E279B4D4FAD3},78.395808829999993,Public Map Display,Unrestricted,78.395808833287106,0745b506-ac84-42f4-a692-0e8a90339085,2634.738037109375000,2634.738037109375000,0.000000000000000
278,280.000000000000000,281.000000000000000,335.000000000000000,2a141288-e073-4d32-913f-651b74d1f638,1442534400000.000000000000000,1691164812373.000000000000000, ,Lower East Inlet Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST INLET TRAIL,East Inlet Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14694, , ,No,Park Trail,"EAST INLET, LOWER",WV-13,WEST VALLEYS,0.000000000000000,D,F,Y,EAST INLET TRAIL,"WV-13 East Inlet Trailhead, lower to Lone Pine Lake",1914,7589.983437377540213,4.716187625150780,{9F1CFEDF-7743-492B-9F17-E05C56A17D49},7587.341459350000150,Public Map Display,Unrestricted,7587.341459350500372,bc7b75fb-7fc2-45c6-b5ff-f46b9185ebcd,2634.738037109375000,3286.326171875000000,651.588134765625000
279,281.000000000000000,282.000000000000000,336.000000000000000,{35640B97-19A8-4144-A0F2-DF88EC3D3C62},1442534400000.000000000000000,1691164812653.000000000000000, ,Adams Falls Trail,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,ADAMS FALLS,Adams Falls Tr,Standard Terra Trail,Class 4: Highly Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,32739, , ,No,Park Trail,ADAMS FALLS,WV-14,WEST VALLEYS,4.000000000000000,D,F,N,ADAMS FALLS,WV-14 Adams Falls,1915,178.443042412832000,0.110879144251787,{DE339A35-5E06-4156-81B3-7DB7014E72C7},178.381764150000009,Public Map Display,Unrestricted,178.381764150365996,4391e767-0f64-48f1-bc69-5d388982d72b,2634.738037109375000,2634.738037109375000,0.000000000000000
280,282.000000000000000,283.000000000000000,338.000000000000000,b2c19726-db9d-4a8a-9d5c-0cd0c9a9dd20,1442534400000.000000000000000,1691164812917.000000000000000, ,Connector Trail Between Wb-22 And Wb-23,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,HORSETOOTH PEAK TRAIL,Lookout Mtn Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32707, , ,No,Park Trail,CONNECTOR BETWEEN WB-22 AND WB-23,WB-25,WILD BASIN,3.000000000000000,E,ALL,Y,HORSETOOTH PEAK TRAIL,WB-25 Connector between WB-22 and WB-23,1915,303.755881648584989,0.188744776838775,{34E63782-A923-45F0-9863-4862E5CE869B},303.642341069999986,Public Map Display,Unrestricted,303.642341072750980,f0d171f8-eb77-4dee-87d5-caeb5a73ee73,2679.275634765625000,2679.275634765625000,0.000000000000000
281,283.000000000000000,284.000000000000000,339.000000000000000,89cdbb09-c338-40e3-afc9-a2281a108eb8,1442534400000.000000000000000,1691164813296.000000000000000, ,Connector Trail Between Wb-22 And Wb-23,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,HORSETOOTH PEAK TRAIL,Meeker Park Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32707, , ,No,Park Trail,CONNECTOR BETWEEN WB-22 AND WB-23,WB-25,WILD BASIN,3.000000000000000,E,ALL,Y,HORSETOOTH PEAK TRAIL,WB-25 Connector between WB-22 and WB-23,1915,3577.562911163100125,2.222990085424420,{ACE2272E-24EB-4E63-AFDC-6E2B0C057EF2},3576.226781190000111,Public Map Display,Unrestricted,3576.226781185289838,8448aabe-138e-4d0a-9d00-a80e174855d0,2663.067871093750000,2964.007568359375000,2.521240234375000
282,284.000000000000000,285.000000000000000,341.000000000000000,{48A93028-199E-431E-8C2B-2785BDE51D36},1442534400000.000000000000000,1691164813578.000000000000000, ,Upper East Inlet Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,EAST INLET TRAIL,East Inlet Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,14978, , ,No,Park Trail,"EAST INLET, UPPER",WV-15,WEST VALLEYS,4.000000000000000,D,ALL,Y,EAST INLET TRAIL,"WV-15 East Inlet, upper to Lake Verna",1915,2456.903425930170215,1.526645957684200,{3B7F906A-748C-46CC-9418-78D3EFDDDF00},2456.034747619999962,Public Map Display,Unrestricted,2456.034747617949961,4e149ed0-42db-45d9-8a62-8ab6e6ad52ec,3286.326171875000000,3394.437988281250000,5.241699218750000
283,285.000000000000000,286.000000000000000,342.000000000000000,c8ba7324-3049-4a3f-9aee-314a954c21e5,1442534400000.000000000000000,1691164813833.000000000000000, ,Horsetooth Peak Trail,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,HORSETOOTH PEAK TRAIL,Lookout Mtn Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32707, , ,No,Park Trail,CONNECTOR BETWEEN WB-22 AND WB-23,WB-25,WILD BASIN,3.000000000000000,E,ALL,Y,HORSETOOTH PEAK TRAIL,WB-25 Connector between WB-22 and WB-23,1915,3568.403811028249947,2.217298895836210,{25CBBA94-3141-4371-A80D-41E0C3092897},3567.075934139999845,Public Map Display,Unrestricted,3567.075934135949865,36cbe89a-df66-480e-9f09-e31bb7c968df,2679.275634765625000,2964.007568359375000,-284.731933593750000
284,286.000000000000000,287.000000000000000,343.000000000000000,ebe174f1-f8b5-4c43-8a8c-c3098a6b245e,1442534400000.000000000000000,1691164814113.000000000000000, ,Thunder Lake - Timberline,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis, ,Thunder Lake Tr,Standard Terra Trail,Class 2: Moderately Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Digitized/GNSS,Digitized/GNSS,1:10000, ,3-5m,32683, , ,No,Park Trail,THUNDER LAKE - TIMBERLINE,WB-06,WILD BASIN,3.000000000000000,F,F,N, ,WB-06 Thunder Lake - timberline,1915,2270.602644593750028,1.410884250594310,{4EC664A5-FFFC-4CEB-A646-8206480F083B},2269.781668050000007,Public Map Display,Unrestricted,2269.781668047190124,57600dec-d916-4810-9044-daef93482ca1,3401.077392578125000,3646.776855468750000,245.699462890625000
285,288.000000000000000,289.000000000000000,345.000000000000000,7a319eab-f0d2-4848-b89f-901de33290c2,1442534400000.000000000000000,1691164814648.000000000000000, ,Copeland Lake - Wild Basin Trail,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,NONE,Copeland Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32677, , ,No,Park Trail,COPELAND LAKE-WILD BASIN,WB-01,WILD BASIN,3.000000000000000,D,ALL,Y,NONE,WB-01 Copeland Lake - Wild Basin ranger station,1995,3060.196842352820113,1.901514357377370,{34DEDB8B-0EE8-47AB-82C6-D6121580271D},3059.054620030000024,Public Map Display,Unrestricted,3059.054620031729883,e2e550ca-1604-4d3b-b433-14969d3b9261,2604.437988281250000,2676.754394531250000,-13.686523437500000
286,289.000000000000000,290.000000000000000,347.000000000000000,{B8F79832-172E-4672-8DEB-DD5601320524},1442534400000.000000000000000,1691164814898.000000000000000, ,Sandbeach Lake,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,SANDBEACH LAKE TRAIL,Sandbeach Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32704, , ,No,Park Trail,SANDBEACH LAKE,WB-20,WILD BASIN,3.000000000000000,D,ALL,Y,SANDBEACH LAKE TRAIL,WB-20 Sandbeach Lake,1910,2048.018006919429808,1.272576845524280,{2A458FD0-FEC7-4AFF-B0F2-C77FD0F7FDB1},2047.252625379999927,Public Map Display,Unrestricted,2047.252625375939942,a36d4aeb-658d-47e7-8645-332dfd5ed1bc,2604.437988281250000,2676.754394531250000,13.686523437500000
287,290.000000000000000,291.000000000000000,348.000000000000000,e2da764e-791e-4c82-a13f-79e93f1f8b5c,1442534400000.000000000000000,1691164815192.000000000000000, ,Sandbeach Lake,Existing,Earth,Hiker/Pedestrian | Pack and Saddle,Geoff Clark,romo_gis,SANDBEACH LAKE TRAIL,Sandbeach Lake Tr,Standard Terra Trail,Class 3: Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32704, , ,No,Park Trail,SANDBEACH LAKE,WB-20,WILD BASIN,3.000000000000000,D,ALL,Y,SANDBEACH LAKE TRAIL,WB-20 Sandbeach Lake,1910,4796.603516986279828,2.980465285097060,{F1994563-6741-4EC3-A6BD-C09F2739BCFC},4794.827694040000097,Public Map Display,Unrestricted,4794.827694042170151,0ed86a45-3bf1-4702-91f5-d5e3926e9837,2676.754394531250000,3240.872070312500000,564.117675781250000
288,291.000000000000000,292.000000000000000,349.000000000000000,e32ef586-11f5-45da-941e-4317c0a06273,1442534400000.000000000000000,1691164815475.000000000000000, ,Lion Lake Trail,Existing,Earth,Hiker/Pedestrian,Geoff Clark,romo_gis,LION LAKE TRAIL,Lion Lakes Tr,Standard Terra Trail,Class 2: Moderately Developed,NA,National Park Service,True,ROMO,Rocky Mountain National Park,ROMO,IMR,Autonomous GPS,GPS,1:10000, ,3-5m,32680, , ,No,Park Trail,LION LAKE,WB-03,WILD BASIN,3.000000000000000,D,F,N,LION LAKE TRAIL,WB-03 Lion Lake,1915,3487.080137504250160,2.166766808925850,{46E4DC90-4164-411F-87DC-7468C30B1E48},3485.809673079999811,Public Map Display,Unrestricted,3485.809673084119822,5a14d13f-5499-417b-ac7a-08788b954417,3137.051513671875000,3622.981689453125000,485.930175781250000
